,atm_name,weekday,festival_religion,working_day,holiday_sequence,trans_date_set,trans_month,prevweek_mean,total_amount_withdrawn,timestamp
0,Mount Road ATM,MONDAY,NH,W,WWW,1,1,648600.0,897100,0
1,Mount Road ATM,TUESDAY,NH,W,WWW,1,1,648600.0,826000,1
2,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,1,648600.0,754400,2
3,Mount Road ATM,THURSDAY,NH,W,WWW,2,1,648600.0,834200,3
4,Mount Road ATM,FRIDAY,NH,W,WWW,2,1,648600.0,575300,4
5,Mount Road ATM,SATURDAY,NH,H,WHH,2,1,648600.0,792700,5
6,Mount Road ATM,SUNDAY,NH,H,HHW,2,1,648600.0,751800,6
7,Mount Road ATM,MONDAY,NH,W,HWW,2,1,775929.0,702200,7
8,Mount Road ATM,TUESDAY,NH,W,WWW,3,1,775929.0,506000,8
9,Mount Road ATM,WEDNESDAY,NH,W,WWW,3,1,775929.0,647600,9
10,Mount Road ATM,THURSDAY,NH,W,WWW,3,1,775929.0,506300,10
11,Mount Road ATM,FRIDAY,NH,W,WWH,3,1,775929.0,451400,11
12,Mount Road ATM,SATURDAY,H,H,WHH,3,1,775929.0,200500,12
13,Mount Road ATM,SUNDAY,H,H,HHH,4,1,775929.0,205300,13
14,Mount Road ATM,MONDAY,H,H,HHW,4,1,459900.0,221900,14
15,Mount Road ATM,TUESDAY,NH,W,HWW,4,1,459900.0,405200,15
16,Mount Road ATM,WEDNESDAY,NH,W,WWW,4,1,459900.0,537700,16
17,Mount Road ATM,THURSDAY,NH,W,WWW,4,1,459900.0,565500,17
18,Mount Road ATM,FRIDAY,NH,W,WWH,5,1,459900.0,450400,18
19,Mount Road ATM,SATURDAY,NH,H,WHH,5,1,459900.0,455600,19
20,Mount Road ATM,SUNDAY,NH,H,HHW,5,1,459900.0,352100,20
21,Mount Road ATM,MONDAY,NH,W,HWW,5,1,426915.0,498900,21
22,Mount Road ATM,TUESDAY,NH,W,WHW,5,1,426915.0,439300,22
23,Mount Road ATM,WEDNESDAY,N,H,WHW,6,1,426915.0,255400,23
24,Mount Road ATM,THURSDAY,NH,W,HWW,6,1,426915.0,461500,24
25,Mount Road ATM,FRIDAY,NH,W,WWH,6,1,426915.0,336300,25
26,Mount Road ATM,SATURDAY,NH,H,WHH,6,1,426915.0,428000,26
27,Mount Road ATM,SUNDAY,NH,H,HHW,6,1,426915.0,296400,27
28,Mount Road ATM,MONDAY,NH,W,HWW,7,1,387972.0,515100,28
29,Mount Road ATM,TUESDAY,NH,W,WWW,1,2,387972.0,631800,29
30,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,2,387972.0,714900,30
31,Mount Road ATM,THURSDAY,NH,W,WWW,1,2,387972.0,593000,31
32,Mount Road ATM,FRIDAY,NH,W,WWH,1,2,387972.0,615700,32
33,Mount Road ATM,SATURDAY,NH,H,WHH,1,2,387972.0,1007100,33
34,Mount Road ATM,SUNDAY,NH,H,HHW,2,2,387972.0,499900,34
35,Mount Road ATM,MONDAY,NH,W,HWW,2,2,653929.0,622800,35
36,Mount Road ATM,TUESDAY,NH,W,WWW,2,2,653929.0,620200,36
37,Mount Road ATM,WEDNESDAY,NH,W,WWW,2,2,653929.0,649100,37
38,Mount Road ATM,THURSDAY,NH,W,WWW,2,2,653929.0,508500,38
39,Mount Road ATM,FRIDAY,NH,W,WWW,3,2,653929.0,462500,39
40,Mount Road ATM,SATURDAY,NH,H,WHH,3,2,653929.0,357100,40
41,Mount Road ATM,SUNDAY,NH,H,HHW,3,2,653929.0,359400,41
42,Mount Road ATM,MONDAY,NH,W,HWW,3,2,511372.0,413100,42
43,Mount Road ATM,TUESDAY,NH,W,WWH,3,2,511372.0,499900,43
44,Mount Road ATM,WEDNESDAY,M,H,WHW,4,2,511372.0,317300,44
45,Mount Road ATM,THURSDAY,NH,W,HWW,4,2,511372.0,549900,45
46,Mount Road ATM,FRIDAY,NH,W,WWH,4,2,511372.0,484200,46
47,Mount Road ATM,SATURDAY,NH,H,WHH,4,2,511372.0,441400,47
48,Mount Road ATM,SUNDAY,NH,H,HHW,4,2,511372.0,407300,48
49,Mount Road ATM,MONDAY,NH,W,HWW,5,2,444729.0,456400,49
50,Mount Road ATM,TUESDAY,NH,W,WWW,5,2,444729.0,479200,50
51,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,2,444729.0,379700,51
52,Mount Road ATM,THURSDAY,NH,W,WWW,5,2,444729.0,391600,52
53,Mount Road ATM,FRIDAY,NH,W,WWH,5,2,444729.0,339300,53
54,Mount Road ATM,SATURDAY,NH,H,WHH,6,2,444729.0,470600,54
55,Mount Road ATM,SUNDAY,NH,H,HHW,6,2,444729.0,8100,55
56,Mount Road ATM,MONDAY,NH,W,HWW,6,2,360700.0,572800,56
57,Mount Road ATM,TUESDAY,NH,W,WWW,1,3,360700.0,730000,57
58,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,3,360700.0,610800,58
59,Mount Road ATM,THURSDAY,H,W,WWW,1,3,360700.0,766800,59
60,Mount Road ATM,FRIDAY,NH,W,WWH,1,3,360700.0,738900,60
61,Mount Road ATM,SATURDAY,NH,H,WHH,1,3,360700.0,1005600,61
62,Mount Road ATM,SUNDAY,NH,H,HHW,2,3,360700.0,668600,62
63,Mount Road ATM,MONDAY,NH,W,HWW,2,3,727643.0,644900,63
64,Mount Road ATM,TUESDAY,NH,W,WWW,2,3,727643.0,950400,64
65,Mount Road ATM,WEDNESDAY,NH,W,WWW,2,3,727643.0,620900,65
66,Mount Road ATM,THURSDAY,NH,W,WWW,2,3,727643.0,529900,66
67,Mount Road ATM,FRIDAY,NH,W,WWW,3,3,727643.0,441100,67
68,Mount Road ATM,SATURDAY,NH,H,WHH,3,3,727643.0,502900,68
69,Mount Road ATM,SUNDAY,NH,H,HHW,3,3,727643.0,301800,69
70,Mount Road ATM,MONDAY,NH,W,HWW,3,3,570272.0,566800,70
71,Mount Road ATM,TUESDAY,NH,W,WWW,3,3,570272.0,513000,71
72,Mount Road ATM,WEDNESDAY,NH,W,WWW,4,3,570272.0,525600,72
73,Mount Road ATM,THURSDAY,NH,W,WWW,4,3,570272.0,395500,73
74,Mount Road ATM,FRIDAY,NH,W,WWH,4,3,570272.0,533600,74
75,Mount Road ATM,SATURDAY,NH,H,WHH,4,3,570272.0,544000,75
76,Mount Road ATM,SUNDAY,H,H,HHW,4,3,570272.0,395200,76
77,Mount Road ATM,MONDAY,NH,W,HWW,5,3,496243.0,336000,77
78,Mount Road ATM,TUESDAY,NH,W,WWW,5,3,496243.0,288500,78
79,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,3,496243.0,465300,79
80,Mount Road ATM,THURSDAY,NH,W,WWW,5,3,496243.0,365900,80
81,Mount Road ATM,FRIDAY,NH,W,WWH,5,3,496243.0,390200,81
82,Mount Road ATM,SATURDAY,NH,H,WHH,6,3,496243.0,320500,82
83,Mount Road ATM,SUNDAY,NH,H,HHW,6,3,496243.0,332700,83
84,Mount Road ATM,MONDAY,NH,W,HWW,6,3,357015.0,410200,84
85,Mount Road ATM,TUESDAY,NH,W,WWW,6,3,357015.0,538800,85
86,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,3,357015.0,475100,86
87,Mount Road ATM,THURSDAY,NH,W,WWW,7,3,357015.0,456500,87
88,Mount Road ATM,FRIDAY,NH,W,WWH,1,4,357015.0,464800,88
89,Mount Road ATM,SATURDAY,NH,H,WHH,1,4,357015.0,776400,89
90,Mount Road ATM,SUNDAY,NH,H,HHW,1,4,357015.0,445500,90
91,Mount Road ATM,MONDAY,H,W,HWW,1,4,509615.0,608500,91
92,Mount Road ATM,TUESDAY,NH,W,WWW,1,4,509615.0,734200,92
93,Mount Road ATM,WEDNESDAY,NH,W,WWW,2,4,509615.0,638500,93
94,Mount Road ATM,THURSDAY,NH,W,WWW,2,4,509615.0,688000,94
95,Mount Road ATM,FRIDAY,NH,W,WWH,2,4,509615.0,774300,95
96,Mount Road ATM,SATURDAY,NH,H,WHH,2,4,509615.0,602200,96
97,Mount Road ATM,SUNDAY,NH,H,HHW,2,4,509615.0,442300,97
98,Mount Road ATM,MONDAY,NH,W,HWH,3,4,641143.0,679100,98
99,Mount Road ATM,TUESDAY,H,H,WHW,3,4,641143.0,559200,99
100,Mount Road ATM,WEDNESDAY,NH,W,HWH,3,4,641143.0,362400,100
101,Mount Road ATM,THURSDAY,N,H,WHW,3,4,641143.0,288700,101
102,Mount Road ATM,FRIDAY,NH,W,HWH,3,4,641143.0,508300,102
103,Mount Road ATM,SATURDAY,H,H,WHH,4,4,641143.0,515400,103
104,Mount Road ATM,SUNDAY,NH,H,HHW,4,4,641143.0,538600,104
105,Mount Road ATM,MONDAY,NH,W,HWW,4,4,493100.0,430500,105
106,Mount Road ATM,TUESDAY,NH,W,WWW,4,4,493100.0,673500,106
107,Mount Road ATM,WEDNESDAY,NH,W,WWW,4,4,493100.0,530100,107
108,Mount Road ATM,THURSDAY,NH,W,WWH,5,4,493100.0,361600,108
109,Mount Road ATM,FRIDAY,C,H,WHH,5,4,493100.0,397800,109
110,Mount Road ATM,SATURDAY,NH,H,HHH,5,4,493100.0,552300,110
111,Mount Road ATM,SUNDAY,NH,H,HHW,5,4,493100.0,278300,111
112,Mount Road ATM,MONDAY,NH,W,HWW,5,4,460586.0,251700,112
113,Mount Road ATM,TUESDAY,NH,W,WWW,6,4,460586.0,336900,113
114,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,4,460586.0,402200,114
115,Mount Road ATM,THURSDAY,NH,W,WWW,6,4,460586.0,354000,115
116,Mount Road ATM,FRIDAY,NH,W,WWH,6,4,460586.0,382500,116
117,Mount Road ATM,SATURDAY,NH,H,WHH,6,4,460586.0,813600,117
118,Mount Road ATM,SUNDAY,N,H,HHW,1,5,460586.0,636000,118
119,Mount Road ATM,MONDAY,NH,W,HWW,1,5,453843.0,361600,119
120,Mount Road ATM,TUESDAY,NH,W,WWW,1,5,453843.0,891100,120
121,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,5,453843.0,524100,121
122,Mount Road ATM,THURSDAY,NH,W,WWW,1,5,453843.0,730500,122
123,Mount Road ATM,FRIDAY,NH,W,WWH,2,5,453843.0,653900,123
124,Mount Road ATM,SATURDAY,NH,H,WHH,2,5,453843.0,709400,124
125,Mount Road ATM,SUNDAY,NH,H,HHW,2,5,453843.0,526600,125
126,Mount Road ATM,MONDAY,NH,W,HWW,2,5,628172.0,495800,126
127,Mount Road ATM,TUESDAY,NH,W,WWW,2,5,628172.0,660600,127
128,Mount Road ATM,WEDNESDAY,NH,W,WWW,3,5,628172.0,789100,128
129,Mount Road ATM,THURSDAY,NH,W,WWW,3,5,628172.0,515700,129
130,Mount Road ATM,FRIDAY,NH,W,WWH,3,5,628172.0,608700,130
131,Mount Road ATM,SATURDAY,NH,H,WHH,3,5,628172.0,682300,131
132,Mount Road ATM,SUNDAY,NH,H,HHW,3,5,628172.0,393900,132
133,Mount Road ATM,MONDAY,NH,W,HWH,4,5,592300.0,374900,133
134,Mount Road ATM,TUESDAY,H,H,WHW,4,5,592300.0,549400,134
135,Mount Road ATM,WEDNESDAY,NH,W,HWW,4,5,592300.0,546100,135
136,Mount Road ATM,THURSDAY,NH,W,WWW,4,5,592300.0,659900,136
137,Mount Road ATM,FRIDAY,NH,W,WWH,4,5,592300.0,505600,137
138,Mount Road ATM,SATURDAY,NH,H,WHH,5,5,592300.0,588700,138
139,Mount Road ATM,SUNDAY,NH,H,HHW,5,5,592300.0,347400,139
140,Mount Road ATM,MONDAY,NH,W,HWW,5,5,510286.0,880700,140
141,Mount Road ATM,TUESDAY,NH,W,WWW,5,5,510286.0,528200,141
142,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,5,510286.0,547900,142
143,Mount Road ATM,THURSDAY,NH,W,WWW,6,5,510286.0,754400,143
144,Mount Road ATM,FRIDAY,NH,W,WWH,6,5,510286.0,737800,144
145,Mount Road ATM,SATURDAY,NH,H,WHH,6,5,510286.0,521600,145
146,Mount Road ATM,SUNDAY,NH,H,HHW,6,5,510286.0,385100,146
147,Mount Road ATM,MONDAY,NH,W,HWW,6,5,622243.0,532000,147
148,Mount Road ATM,TUESDAY,NH,W,WWW,7,5,622243.0,441800,148
149,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,6,622243.0,831200,149
150,Mount Road ATM,THURSDAY,NH,W,WWW,1,6,622243.0,717900,150
151,Mount Road ATM,FRIDAY,NH,W,WWH,1,6,622243.0,742800,151
152,Mount Road ATM,SATURDAY,NH,H,WHH,1,6,622243.0,759200,152
153,Mount Road ATM,SUNDAY,NH,H,HHW,1,6,622243.0,168500,153
154,Mount Road ATM,MONDAY,NH,W,HWW,2,6,599058.0,405800,154
155,Mount Road ATM,TUESDAY,NH,W,WWW,2,6,599058.0,739700,155
156,Mount Road ATM,WEDNESDAY,NH,W,WWW,2,6,599058.0,868800,156
157,Mount Road ATM,THURSDAY,NH,W,WWW,2,6,599058.0,686000,157
158,Mount Road ATM,FRIDAY,NH,W,WWH,2,6,599058.0,615800,158
159,Mount Road ATM,SATURDAY,NH,H,WHH,3,6,599058.0,635200,159
160,Mount Road ATM,SUNDAY,NH,H,HHW,3,6,599058.0,417900,160
161,Mount Road ATM,MONDAY,NH,W,HWW,3,6,624172.0,589700,161
162,Mount Road ATM,TUESDAY,NH,W,WWW,3,6,624172.0,592600,162
163,Mount Road ATM,WEDNESDAY,NH,W,WWW,3,6,624172.0,550600,163
164,Mount Road ATM,THURSDAY,NH,W,WWW,4,6,624172.0,499700,164
165,Mount Road ATM,FRIDAY,NH,W,WWH,4,6,624172.0,486400,165
166,Mount Road ATM,SATURDAY,NH,H,WHH,4,6,624172.0,656800,166
167,Mount Road ATM,SUNDAY,NH,H,HHW,4,6,624172.0,474400,167
168,Mount Road ATM,MONDAY,NH,W,HWW,4,6,550029.0,674500,168
169,Mount Road ATM,TUESDAY,NH,W,WWW,5,6,550029.0,303200,169
170,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,6,550029.0,454400,170
171,Mount Road ATM,THURSDAY,NH,W,WWW,5,6,550029.0,392300,171
172,Mount Road ATM,FRIDAY,NH,W,WWH,5,6,550029.0,574000,172
173,Mount Road ATM,SATURDAY,NH,H,WHH,5,6,550029.0,486600,173
174,Mount Road ATM,SUNDAY,NH,H,HHW,6,6,550029.0,529000,174
175,Mount Road ATM,MONDAY,NH,W,HWW,6,6,487715.0,642300,175
176,Mount Road ATM,TUESDAY,NH,W,WWW,6,6,487715.0,402000,176
177,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,6,487715.0,473000,177
178,Mount Road ATM,THURSDAY,NH,W,WWW,6,6,487715.0,483300,178
179,Mount Road ATM,FRIDAY,NH,W,WWH,1,7,487715.0,605000,179
180,Mount Road ATM,SATURDAY,NH,H,WHH,1,7,487715.0,856500,180
181,Mount Road ATM,SUNDAY,NH,H,HHW,1,7,487715.0,668800,181
182,Mount Road ATM,MONDAY,NH,W,HWW,1,7,590129.0,1049600,182
183,Mount Road ATM,TUESDAY,NH,W,WWW,1,7,590129.0,649000,183
184,Mount Road ATM,WEDNESDAY,NH,W,WWW,2,7,590129.0,907400,184
185,Mount Road ATM,THURSDAY,NH,W,WWW,2,7,590129.0,435200,185
186,Mount Road ATM,FRIDAY,NH,W,WWW,2,7,590129.0,735000,186
187,Mount Road ATM,SATURDAY,NH,H,WHH,2,7,590129.0,738500,187
188,Mount Road ATM,SUNDAY,NH,H,HHW,2,7,590129.0,349100,188
189,Mount Road ATM,MONDAY,NH,W,HWW,3,7,694829.0,612400,189
190,Mount Road ATM,TUESDAY,NH,W,WWW,3,7,694829.0,558600,190
191,Mount Road ATM,WEDNESDAY,NH,W,WWW,3,7,694829.0,684500,191
192,Mount Road ATM,THURSDAY,NH,W,WWW,3,7,694829.0,392400,192
193,Mount Road ATM,FRIDAY,NH,W,WWH,3,7,694829.0,442300,193
194,Mount Road ATM,SATURDAY,NH,H,WHH,4,7,694829.0,450000,194
195,Mount Road ATM,SUNDAY,NH,H,HHW,4,7,694829.0,308200,195
196,Mount Road ATM,MONDAY,NH,W,HWW,4,7,492629.0,436900,196
197,Mount Road ATM,TUESDAY,NH,W,WWW,4,7,492629.0,390900,197
198,Mount Road ATM,WEDNESDAY,NH,W,WWW,4,7,492629.0,474300,198
199,Mount Road ATM,THURSDAY,NH,W,WWW,5,7,492629.0,570300,199
200,Mount Road ATM,FRIDAY,NH,W,WWH,5,7,492629.0,775300,200
201,Mount Road ATM,SATURDAY,NH,H,WHH,5,7,492629.0,555100,201
202,Mount Road ATM,SUNDAY,NH,H,HHW,5,7,492629.0,610200,202
203,Mount Road ATM,MONDAY,NH,W,HWW,5,7,544715.0,725900,203
204,Mount Road ATM,TUESDAY,NH,W,WWW,6,7,544715.0,323600,204
205,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,7,544715.0,522800,205
206,Mount Road ATM,THURSDAY,NH,W,WWW,6,7,544715.0,311900,206
207,Mount Road ATM,FRIDAY,NH,W,WWH,6,7,544715.0,472800,207
208,Mount Road ATM,SATURDAY,NH,H,WHH,6,7,544715.0,610700,208
209,Mount Road ATM,SUNDAY,NH,H,HHW,7,7,544715.0,588400,209
210,Mount Road ATM,MONDAY,NH,W,HWW,1,8,508015.0,1048100,210
211,Mount Road ATM,TUESDAY,NH,W,WWW,1,8,508015.0,673500,211
212,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,8,508015.0,755200,212
213,Mount Road ATM,THURSDAY,NH,W,WWW,1,8,508015.0,571600,213
214,Mount Road ATM,FRIDAY,NH,W,WWH,1,8,508015.0,602700,214
215,Mount Road ATM,SATURDAY,NH,H,WHH,2,8,508015.0,843200,215
216,Mount Road ATM,SUNDAY,NH,H,HHW,2,8,508015.0,753600,216
217,Mount Road ATM,MONDAY,NH,W,HWW,2,8,749700.0,827700,217
218,Mount Road ATM,TUESDAY,NH,W,WWW,2,8,749700.0,644800,218
219,Mount Road ATM,WEDNESDAY,NH,W,WWW,2,8,749700.0,570900,219
220,Mount Road ATM,THURSDAY,NH,W,WWW,3,8,749700.0,555600,220
221,Mount Road ATM,FRIDAY,NH,W,WWH,3,8,749700.0,544000,221
222,Mount Road ATM,SATURDAY,NH,H,WHH,3,8,749700.0,711900,222
223,Mount Road ATM,SUNDAY,NH,H,HHH,3,8,749700.0,485200,223
224,Mount Road ATM,MONDAY,N,H,HHW,3,8,620015.0,372200,224
225,Mount Road ATM,TUESDAY,NH,W,HWW,4,8,620015.0,749100,225
226,Mount Road ATM,WEDNESDAY,NH,W,WWW,4,8,620015.0,648400,226
227,Mount Road ATM,THURSDAY,NH,W,WWW,4,8,620015.0,527300,227
228,Mount Road ATM,FRIDAY,NH,W,WWH,4,8,620015.0,582300,228
229,Mount Road ATM,SATURDAY,NH,H,WHH,4,8,620015.0,751400,229
230,Mount Road ATM,SUNDAY,H,H,HHW,5,8,620015.0,316300,230
231,Mount Road ATM,MONDAY,NH,W,HWW,5,8,563858.0,409000,231
232,Mount Road ATM,TUESDAY,NH,W,WWW,5,8,563858.0,443000,232
233,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,8,563858.0,442000,233
234,Mount Road ATM,THURSDAY,NH,W,WWW,5,8,563858.0,511900,234
235,Mount Road ATM,FRIDAY,NH,W,WWH,6,8,563858.0,551700,235
236,Mount Road ATM,SATURDAY,NH,H,WHH,6,8,563858.0,729300,236
237,Mount Road ATM,SUNDAY,NH,H,HHW,6,8,563858.0,547300,237
238,Mount Road ATM,MONDAY,NH,W,HWW,6,8,519172.0,444400,238
239,Mount Road ATM,TUESDAY,NH,W,WHH,6,8,519172.0,507600,239
240,Mount Road ATM,WEDNESDAY,M,H,WHH,7,8,519172.0,465400,240
241,Mount Road ATM,THURSDAY,H,H,HHW,1,9,519172.0,315600,241
242,Mount Road ATM,FRIDAY,NH,W,HWH,1,9,519172.0,663600,242
243,Mount Road ATM,SATURDAY,NH,H,WHH,1,9,519172.0,733800,243
244,Mount Road ATM,SUNDAY,NH,H,HHW,1,9,519172.0,397100,244
245,Mount Road ATM,MONDAY,NH,W,HWW,1,9,503929.0,828100,245
246,Mount Road ATM,TUESDAY,NH,W,WWW,2,9,503929.0,742700,246
247,Mount Road ATM,WEDNESDAY,NH,W,WWW,2,9,503929.0,795000,247
248,Mount Road ATM,THURSDAY,NH,W,WWW,2,9,503929.0,640100,248
249,Mount Road ATM,FRIDAY,NH,W,WWW,2,9,503929.0,370600,249
250,Mount Road ATM,SATURDAY,NH,H,WHH,2,9,503929.0,444300,250
251,Mount Road ATM,SUNDAY,NH,H,HHW,3,9,503929.0,312900,251
252,Mount Road ATM,MONDAY,NH,W,HWW,3,9,590529.0,468800,252
253,Mount Road ATM,TUESDAY,NH,W,WWW,3,9,590529.0,429100,253
254,Mount Road ATM,WEDNESDAY,NH,W,WWW,3,9,590529.0,299900,254
255,Mount Road ATM,THURSDAY,NH,W,WWW,3,9,590529.0,536400,255
256,Mount Road ATM,FRIDAY,NH,W,WWH,4,9,590529.0,400100,256
257,Mount Road ATM,SATURDAY,NH,H,WHH,4,9,590529.0,335800,257
258,Mount Road ATM,SUNDAY,NH,H,HHW,4,9,590529.0,296300,258
259,Mount Road ATM,MONDAY,NH,W,HWW,4,9,395200.0,616200,259
260,Mount Road ATM,TUESDAY,NH,W,WWW,4,9,395200.0,399000,260
261,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,9,395200.0,577900,261
262,Mount Road ATM,THURSDAY,NH,W,WWW,5,9,395200.0,357300,262
263,Mount Road ATM,FRIDAY,NH,W,WWH,5,9,395200.0,334100,263
264,Mount Road ATM,SATURDAY,NH,H,WHH,5,9,395200.0,612200,264
265,Mount Road ATM,SUNDAY,NH,H,HHW,5,9,395200.0,384300,265
266,Mount Road ATM,MONDAY,NH,W,HWW,6,9,468715.0,384100,266
267,Mount Road ATM,TUESDAY,NH,W,WWW,6,9,468715.0,513500,267
268,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,9,468715.0,460200,268
269,Mount Road ATM,THURSDAY,NH,W,WWW,6,9,468715.0,494400,269
270,Mount Road ATM,FRIDAY,NH,W,WWH,6,9,468715.0,470400,270
271,Mount Road ATM,SATURDAY,NH,H,WHH,1,10,468715.0,788500,271
272,Mount Road ATM,SUNDAY,N,H,HHW,1,10,468715.0,759200,272
273,Mount Road ATM,MONDAY,NH,W,HWW,1,10,552900.0,339700,273
274,Mount Road ATM,TUESDAY,NH,W,WWH,1,10,552900.0,642400,274
275,Mount Road ATM,WEDNESDAY,H,H,WHH,1,10,552900.0,839900,275
276,Mount Road ATM,THURSDAY,H,H,HHW,2,10,552900.0,840200,276
277,Mount Road ATM,FRIDAY,NH,W,WWH,2,10,552900.0,392400,277
278,Mount Road ATM,SATURDAY,NH,H,WHH,2,10,552900.0,729600,278
279,Mount Road ATM,SUNDAY,NH,H,HHW,2,10,552900.0,486400,279
280,Mount Road ATM,MONDAY,NH,W,HWW,2,10,610086.0,662200,280
281,Mount Road ATM,TUESDAY,NH,W,WWW,3,10,610086.0,524300,281
282,Mount Road ATM,WEDNESDAY,NH,W,WWW,3,10,610086.0,472600,282
283,Mount Road ATM,THURSDAY,NH,W,WWW,3,10,610086.0,459100,283
284,Mount Road ATM,FRIDAY,NH,W,WWH,3,10,610086.0,603100,284
285,Mount Road ATM,SATURDAY,NH,H,WHH,3,10,610086.0,591200,285
286,Mount Road ATM,SUNDAY,NH,H,HHW,4,10,610086.0,527900,286
287,Mount Road ATM,MONDAY,NH,W,HWW,4,10,548629.0,466600,287
288,Mount Road ATM,TUESDAY,NH,W,WWW,4,10,548629.0,595100,288
289,Mount Road ATM,WEDNESDAY,NH,W,WWW,4,10,548629.0,621400,289
290,Mount Road ATM,THURSDAY,NH,W,WWW,4,10,548629.0,764600,290
291,Mount Road ATM,FRIDAY,NH,W,WWH,5,10,548629.0,954400,291
292,Mount Road ATM,SATURDAY,NH,H,WHH,5,10,548629.0,948000,292
293,Mount Road ATM,SUNDAY,NH,H,HHW,5,10,548629.0,628500,293
294,Mount Road ATM,MONDAY,NH,W,HWW,5,10,711229.0,665800,294
295,Mount Road ATM,TUESDAY,NH,W,WWH,5,10,711229.0,476100,295
296,Mount Road ATM,WEDNESDAY,H,H,WHW,6,10,711229.0,201600,296
297,Mount Road ATM,THURSDAY,NH,W,HWW,6,10,711229.0,457800,297
298,Mount Road ATM,FRIDAY,NH,W,WWH,6,10,711229.0,513700,298
299,Mount Road ATM,SATURDAY,NH,H,WHH,6,10,711229.0,436300,299
300,Mount Road ATM,SUNDAY,NH,H,HHW,6,10,711229.0,271500,300
301,Mount Road ATM,MONDAY,NH,W,HWW,7,10,431829.0,468600,301
302,Mount Road ATM,TUESDAY,NH,W,WWW,1,11,431829.0,501800,302
303,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,11,431829.0,900000,303
304,Mount Road ATM,THURSDAY,NH,W,WWW,1,11,431829.0,514100,304
305,Mount Road ATM,FRIDAY,NH,W,WWH,1,11,431829.0,436800,305
306,Mount Road ATM,SATURDAY,NH,H,WHH,1,11,431829.0,903100,306
307,Mount Road ATM,SUNDAY,NH,H,HHH,2,11,431829.0,528900,307
308,Mount Road ATM,MONDAY,M,H,HHW,2,11,607615.0,399200,308
309,Mount Road ATM,TUESDAY,NH,W,HWW,2,11,607615.0,585200,309
310,Mount Road ATM,WEDNESDAY,NH,W,WWW,2,11,607615.0,645100,310
311,Mount Road ATM,THURSDAY,NH,W,WWW,2,11,607615.0,508400,311
312,Mount Road ATM,FRIDAY,NH,W,WWH,3,11,607615.0,526200,312
313,Mount Road ATM,SATURDAY,NH,H,WHH,3,11,607615.0,364400,313
314,Mount Road ATM,SUNDAY,NH,H,HHW,3,11,607615.0,319300,314
315,Mount Road ATM,MONDAY,NH,W,HWW,3,11,478258.0,530300,315
316,Mount Road ATM,TUESDAY,NH,W,WWW,3,11,478258.0,525900,316
317,Mount Road ATM,WEDNESDAY,NH,W,WWW,4,11,478258.0,471000,317
318,Mount Road ATM,THURSDAY,NH,W,WWW,4,11,478258.0,340200,318
319,Mount Road ATM,FRIDAY,NH,W,WWH,4,11,478258.0,222400,319
320,Mount Road ATM,SATURDAY,NH,H,WHH,4,11,478258.0,386400,320
321,Mount Road ATM,SUNDAY,NH,H,HHW,4,11,478258.0,399200,321
322,Mount Road ATM,MONDAY,NH,W,HWW,5,11,410772.0,622800,322
323,Mount Road ATM,TUESDAY,NH,W,WWW,5,11,410772.0,311800,323
324,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,11,410772.0,521200,324
325,Mount Road ATM,THURSDAY,NH,W,WWW,5,11,410772.0,359700,325
326,Mount Road ATM,FRIDAY,NH,W,WWH,5,11,410772.0,242500,326
327,Mount Road ATM,SATURDAY,NH,H,WHH,6,11,410772.0,462900,327
328,Mount Road ATM,SUNDAY,NH,H,HHW,6,11,410772.0,249300,328
329,Mount Road ATM,MONDAY,NH,W,HWW,6,11,395743.0,427700,329
330,Mount Road ATM,TUESDAY,NH,W,WWW,6,11,395743.0,436600,330
331,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,11,395743.0,439300,331
332,Mount Road ATM,THURSDAY,NH,W,WWW,1,12,395743.0,560100,332
333,Mount Road ATM,FRIDAY,NH,W,WWH,1,12,395743.0,625900,333
334,Mount Road ATM,SATURDAY,NH,H,WHH,1,12,395743.0,742300,334
335,Mount Road ATM,SUNDAY,NH,H,HHW,1,12,395743.0,532400,335
336,Mount Road ATM,MONDAY,NH,W,HWH,1,12,537758.0,598500,336
337,Mount Road ATM,TUESDAY,M,H,WHW,2,12,537758.0,798100,337
338,Mount Road ATM,WEDNESDAY,NH,W,HWW,2,12,537758.0,670300,338
